_id/$oid,website,start_info/date/month,start_info/date/day,start_info/date/year,start_info/type,about,talking_about_count,description,retrieved,engagement,start_info_clean,name,likes,about_en,category,id,website_en,checked/0,phone,location/city,location/country,description_en,name_en,location/latitude,location/longitude,checked/1,checked/2,checked/3,checked/4,checked/5,location/street,location/zip,relevant,location/state,engagement/count,engagement/social_sentence,checked/6,phone_en,location/located_in,error/message,error/code,error/type,error/fbtrace_id
56025a31c5fd9455673e9eca,http://www.google.com,,,,,,0,,1442994376.495289,1033,,اوروبا بالعين التونسية,1033,,Album,685251381491336,,1444410775,,,,,europe tunisian eye,,,1449010379,1449208833,1449535999,1449777013,1450125920,,,,,,,,,,,,,
56025c45c5fd9455673ea2db,<<not-applicable>>,,,,,,38,,1442994755.356584,29740,,عشاق أوروبا إيطاليا,29740,,Attractions/Things to Do,608794959148168,,1444952554,<<not-applicable>>,,,,lovers of europe  italy,36.767016771654,3.0582692913386,,,,,,,,,,,,,,,,,,
56025eb7c5fd9455673ea4f9,,,,,,,275,,1442995284.767294,2495,,مجموعات فرسان الليل أوروبا,2495,Al Aqsa Martyrs Brigades :: Knights of the night sets in Europe ::,Media/News/Publishing,210613489098076,,1444953743,<<not-applicable>>,Nora,Sweden,,knights of the night europe groups,,,,,,,,,,,,,,,,,,,,
56025f58c5fd9455673ea57a,https://www.facebook/Travel to Europe.com,,,,,,6,,1442995905.600612,3347,,السفر الى اليونان وايطاليا ودول أوروبا,3347,"Immigration and Travel Phys - smuggled into Greece, Italy, Sweden and Germany and all European countries",Community,358141747682109,,1444954047,,,,,travel to greece  italy and the countries of europe,,,,,,,,,,,,,,,,,,,,
5602615ec5fd9455673ea93f,,1,1,2012,Founded,,16,,1442996067.260459,2850,2012/1/1,ابطال أوروبا,2850,The largest page for lovers of the Champions League and followers,Community,592113360854895,,1444955341,,Rafana,Uzbekistan,,europe champions,,,,,,,,,,,,,,,,,,,,
560261aac5fd9455673ea940,,,,,,,48,,1442996584.938278,1829,,2015 uefa champions league final,1829,,Sports Event,360915854094995,,,,,,"Champions League 2015 final of the Champions League 2014-15, the season No. 60 of Europe competition for the elite football clubs organized by the UEFA final, and season No. 23 since renamed from the European Cup of Cup Champions to the UEFA Champions League. I played at the Olympic Stadium in Berlin, Germany on June 6, 2015 between Juventus and FC Barcelona. FC Barcelona has won the tournament for the fourth time in ten years, and is the fifth title in its history after beating Juventus 3-1 from the player Alcrawta Ivan Rakitic recording, Uruguayan Luis Suarez, and the Brazilian Neymar successively to Barcelona, ​​he scored for Juventus Spaniard young Alvaro Morata. -crowned champions Barcelona will play against Sevilla crowned Europa League 2014-15 in the 2015 UEFA Super Cup competition, it is also involved from the semi-finals of the Club World Cup competition in 2015 as a representative of the European Union.",,,,,,,,,,,false,,,,,,,,,,
560261f9c5fd9455673ea951,http://www.europe4trading.tk,,,,,,4,,1442996661.372381,220,,europe4trading   أوروبا للتجارة الدولية,220,,Industrials,993201717359695,http://www.europe4trading.tk,1444955433,002-24097200   \   002-01117736990,القاهرة,,,europe4trading   europe international trade,,,,,,,,مدينة نصر,11528,,,,,,,,,,,
5602625bc5fd9455673ea97e,https://www.facebook.com/RAMYALAMA,,,2011,Unspecified,,2,,1442996746.026022,768,2011,مواتير إستيراد من أوروبا,768,From today estimated exploit you are in Egypt Wa deal with us in Europe in Wa Import Export,Retail and Consumer Merchandise,810759492322480,,1444955571,,,,,import motors of europe,,,,,,,,,,,,,,,,,,,,
560262cfc5fd9455673ea9a7,,,,,,,0,,1442996837.713536,394,,نجوم أوروبا,394,Star News and the scenes of European football and the World and the follow-up to all international football events minute Bdeghih,Community,727882250558997,,1444955718,,,,"Star News European football, the scenes of the pellet-star European, news and European fixtures, provide summaries of the games and many of the news,",star europe,,,,,,,,,,,,,,,,,,,,
560263bfc5fd9455673eaaa9,,,,,,,2,,1442996953.896272,3652,,اوروبا سحارة القلوب,3652,"Where are you, lovers London
Where are you, lovers of Italy",Book Series,1374302909460355,,1444956140,,,,,europe siphon hearts,,,,,,,,,,,,,,,,,,,,
560265bdc5fd9455673ead0c,,,,,,,16,,1442997193.981752,1551,,وحوش اوروبا monsters europe,1551,Here you will find all the news and Alvedhat and report without links only Blake and Support Us Invite your friends,Sports Event,391954420955945,,1444957524,01127157135,,,,وحوش اوروبا monsters europe,,,,,,,,,,false,,,,,,,,,,
5602662bc5fd9455673ead41,,,,,,,4,,1442997703.565863,510,,عشاق اوروبا,510,"Salμμt
I like S.V.P It's free ^^
Algeria ♥ ♥",Just For Fun,259547700861024,,1444957652,0482623,Fraaa,,,europe lovers,,,,,,,,,,,,,,,,,,,,
56026676c5fd9455673ead4f,http://www.twitter.com,,,,,,2,,1442997813.724352,91,,دوري ابطال اوروبا,91,"News, ♥ ♥ Sports",Local Business,274286862718966,,1444957737,0595258407,	اخبار اليرياضة♥ ♥ اول في اول,,Palestine News,champions league,,,,,,,,,,,,,,,,,,,,
560266ecc5fd9455673eadb2,http://dalinda.selena,,,,,,8,,1442997888.878642,3054,,عشاق اوروبا,3054,"█ ♥ ★ Origin Of The Page ""Algeria"" ★ ♥ █",Attractions/Things to Do,200294860140215,,1444957942,,,,,europe lovers,,,,,,,,"█ ♥ ★ La Page Origine De "" Algérie"" ★ ♥ █",,,,,,,,,,,,
56026841c5fd9455673eaf37,,,,,,,1,,1442998007.34391,1388,,عشاق أوروبا,1388,Do not skimp Nevsk..temta images Alqorellat and forget they Almstachat,Actor/Director,361807013929985,,1444958533,,,,,lovers europe,,,,,,,,,,,,,,,,,,,,
56026a62c5fd9455673eb179,"rong200823""yahoo,com",,,,,,4,,1442998355.397153,6606,,ريال مدريد_ أسيــــــــــــــاد أوروبا,6606,"We are not the only ones, but we better",Sports Team,298059330242580,,,,Amman,Jordan,↓ ↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓ ◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻ ░░░░█▀█░█░░░█▀▀░█▀█░█▀▀░█▀▀░░░█░ ░░░░█▀▀░█░░░█▀░░█▀█░▀▀█░█▀░░░░▀░ ░░░░█░░░█▄▄░█▄▄░█░█░▄▄█░█▄▄░░░▄░ ☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆ ░█░░░█░█░▄▀░█▀▀░░░░▀█▀░█░█░█░▄▀▀░ ░█░░░█░█▀░░░█▀░░▄▄░░█░░█▀█░█░░▀▄░ ░█▄▄░█░█░▀▄░█▄▄░░░░░█░░█░█░█░▄▄▀░ ◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈☻◈ ↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓,real madrid_ masters of europe,,,,,,,,"ِAmman, Jordan",,false,,,,,,,,,,
56026ae6c5fd9455673eb1cb,https://www.facebook.com/adel.lakemora.,,,,,,2,,1442998897.997242,3293,,عٌشّاقّ   أوروبا,3293,"│▬ Elsafhہ Alsmہ's 'London'] │▬│cefhہ Active 24/24 hour, 7/7 days ▬│",Food/Beverages,384111995040219,,1444958710,0216648122,Zeralda,Algeria,,lovers europe,36.7147,2.84333,,,,,,,,,,,,,,,,,,
56026bb5c5fd9455673eb2bb,https://www.facebook.com/MassoudFahes,,,,,,12,,1442999025.431544,252,,عربي في أوروبا,252,All that is exclusively a *************************** hello to you in our page,Community,414917045291550,,1444959050,,,,,arabic in europe,,,,,,,,,,,,,,,,,,,,
56026c15c5fd9455673eb2f4,https://www.facebook.com/eurpe.man?ref=tn_tnmn,,,,,,3,,1442999236.854719,300,,خدمات سفر الى اوروبا كندا واستراليا,300,"Help to travel to Europe, Australia and Canada safe and good price for all ways",Community,548021318627532,https://www.facebook.com/eurpe.man?ref=tn_tnmn,1444959162,+357 2 352316,Nicosia,Cyprus,,travel services to europe  canada and australia,,,,,,,,,+357,,,,,,,,,,,
56026c69c5fd9455673eb30c,,,,,,,9,,1442999328.346767,826,,دوري ابطال اوروبا,826,,Sports League,136467566419459,,1444959254,,,,,champions league,,,,,,,,,,false,,,,,,,,,,
56026dbdc5fd9455673eb4d5,,,,,,,12,,1442999412.150337,4307,,عشآق آؤرؤبأ ღ ẹuяŏ ſãηş,4307,"For adults only .. Manac Taa Thlab..adg and do not care about that, Facebook and pools independent of means. What ... what Evqrk Bsah and Taa health acetic footmen with men",Arts/Entertainment/Nightlife,696727247055703,,1448669983,!!!!!!!!!!!!!!,Batna,Algeria,"`~ '* ¤! ||! ¤ *' ~` ((and make us and we like *** and thanks the Lord of heaven ......... our love and Astyakna to Oorroba is a kind of addiction.. Is not punishable by law? ! .. .. .... But it !!! Taaqubna conditions of deprivation.. but we love our home !!!. ^^ in the State of customers every honorable assassinated ***. *** money in vain women lost their purity) ) `~ '* ¤! ||! ¤ *' ~`

Not perfect, but we are seeking ,, do not claim excellence: it is enough distinctiveness our members and loved ones, and, Bandmamkm us proud of our country and all small ,, longing wait creativity and Tmizkm

║▌║││ █ ▌│║█║▌║
║▌║││ █ ▌│║█║▌║
MADE IN ALGERIE ©",عشآق آؤرؤبأ offs ẹuяŏ sãηş,35.55597,6.17414,,,,,,Roundabout Dees,05000,,,,,,,,,,,
56026e37c5fd9455673eb52f,http://www.facebook.com/أحباء أوروبا,,,,,,2,,1442999751.616612,864,,أوروبا حلم كل شاب عربي,864,All who dream of me to travel Europe provides you with all our information that will help you and hello everyone,TV Channel,656625144383657,http://www.facebook.com/ loved ones of Europe,1444959408,,,,,europe the dream of every young arab,,,,,,,,,,,,,,,,,,,,
56026fe1c5fd9455673eb7cf,https://www.facebook.com/mounir.bfk,,,2014,Unspecified,,5,,1442999873.620786,3412,2014,عشاق أوروبا,3412,"Dear visitor ☺ ,,, Jam pleased ^ _ ^ and Komntek like it = D and an overall :) and Abestamtk our goal;) and: / silence bothers us
la publication de pho tographies",Community,658935257558834,https://www.facebook.com/mounir.bfk,1444960688,0558202316,,,"█║▌│█│║▌ ORIGINAL PAGE MADE IN
ALGERIA © ☺ ✌ by MounirKlata ^_^
 Visa Germany",lovers europe,,,,,,,,,,,,,,,,,,,,
56027028c5fd9455673eb7d0,,,,,,,0,,1443000299.531006,58,,عشاق أوروبا $,58,Aruba lovers,Musician/Band,330162883796574,,1444960758,,,,,$ enthusiasts europe,,,,,,,,,,,,,,,,,,,,
5602718fc5fd9455673eb9e0,,,,,,,6,,1443000370.590002,640,,زين اوروبا وبابيشها,640,Zein Europeanisation not proved your presence Btalna ======== ==== Bjam,Community,565561630181481,,1444961362,,,,,zain europe and babischha,,,,,,,,,,,,,,,,,,,,
560272b6c5fd9455673eba99,http://connectionstoeurope.wordpress.com/,,,,,,1,,1443000729.750696,767,,connections to europe إتصالات أوروبا,767,,Community,704247646288556,,1448670945,,,,"The goal of the site

Communications Europe project goal is to improve the relationship between Europe and the Arab world
We seek to achieve this objective by publishing articles on this page and on our sites on Facebook and Twitter users to words and images that are trying to light some aspects of life in Europe and submit them to the Arab reader contemporary style and language easy without prolongation in the commentary and exaggeration and amplification in the description

For any threads are writing?
Universities and study and scientific research in Europe
European scientists, especially in the field of physics and mathematics
Industrial companies in Europe
Vacancy for Civil modern computer science, information and environment
Cultural and artistic life
Cultural and scientific activities for children
Tourism
Sports

Communications Europe site is a news site is dominated by the educational and scientific nature

Europe Communications provides little to site any information or services related to
Immigration and residence and all Maimit to that onion
Matters and legal guarantees and collateral,
Politics
Religion

Site Engineer Nadia heads Alinkdla
Damascus - Syrian Arab Republic
King Street fair

connections1@gmx.net",connections to europe communications europe,,,,,,,,,,,,,,,,,,,,
56027414c5fd9455673ebca3,<<not-applicable>>,6,3,1990,Born,,5,,1443001024.893756,2969,1990/6/3,عشاق اوروبا,2969,,Professional Services,398536533571300,,1444961899,<<not-applicable>>,London,United Kingdom,,europe lovers,,,,,,,,,,,,,,,,,,,,
560274b6c5fd9455673ebd08,,,,,,,1,,1443001375.133512,127,,صحيفة عملاق اوروبا ac milan,127,bayern munich arabik news,Sports Team,484928114920067,,1444962107,,,,,european newspaper giant ac milan,,,,,,,,,,false,,,,,,,,,,
56027587c5fd9455673ebe23,,5,24,2014,Founded,,8,,1443001536.48454,1536,2014/5/24,إتحاد الجاليات اليمنية في أوروبا,1536,,Magazine,319686931502740,,1444962621,,,,,union yemeni communities in europe,,,,,,,,,,,,,,,,,,,,
560275e1c5fd9455673ebe4b,https://www.facebook.com/mr.moutcha.339,,,,,,0,,1443001745.579531,464,,عشاق____اوروبا,464,,Community,385138511588527,,1444962716,,,,,____ lovers europe,,,,,,,,,,,,,,,,,,,,
56027635c5fd9455673ebe74,,,,,,,0,,1443001835.667421,251,,عشاق اوروبا,251,,Community,120707561473306,,1444662321,,,,,europe lovers,,,1449021576,1449219519,1449548623,1449789987,1450136670,,,,,,,,,,,,,
56027850c5fd9455673ec07d,,,,,,,3,,1443001925.155596,694,,شبكة أخبار اوروبا  europe news network,694,,Community,375760782609259,,1444963801,,,,,network news europe europe news network,,,,,,,,,,,,,,,,,,,,
56027a44c5fd9455673ec258,<<not-applicable>>,9,,2009,Launched,,25,,1443002468.750418,2142,2009/9,اخبار دوري أبطال أوروبا,2142,Champions League News,Sports Venue,349861968370190,,,الهاتف,,,♥░░░░░░░░░░░░░░░░░░░░░░░░░░░░♥ ♥░▀█▀░░░▀█▀░▀█▀░▀█▀░░▀█▀▀▀▀█░♥ ♥░░█░░░░░█░░░█░▄▀░░░░░█░░░░░░♥ ♥░░█░░░░░█░░░█▀▄░░░░░░█▄▄▄░░░♥ ♥░░█░░░░░█░░░█░░▀▄░░░░█░░░░░░♥ ♥░▄█▄▄█░▄█▄░▄█▄░░▄█▄░▄█▄▄▄▄█░♥ ♥░░░░░░░░░░░░░░░░░░░░░░░░░░░░♥,champions league news,,,,,,,,العنوان,,false,,,,,Phone,,,,,
56027a91c5fd9455673ec259,,,,,,,5,,1443002959.081543,61,,uefa euro 2008,61,,Interest,355392301317253,,1448671016,,,,"Championship Euro 2008 took place in the period between 7 to June 29 in the two states, Austria and Switzerland, which is the second tournament in a joint organization after the European Championship in 2000 in the Netherlands and Belgium, the winner of this session will be a representative of the European continent in the 2009 FIFA Confederations Cup tournament in South Africa Done a new version of the Cup Henry Delanah for this session is made of silver and weighs 8 kg and a length of 60 Sntimitr.hzh tournament will be the first tournament, which teams of Austria involving and Bulenda.almlaab Offers Alastdhavhrbh joint presentation to Switzerland and Austria after a fierce competition with the presentation of Hungary and other countries that provided Offers of hosting is Russia unilaterally as a show, and joint presentations from each of the Turkey / Greece and Scotland / Ireland and Croatia / Bosnia and Herzegovina, and the display quartet joint Scandinavian countries, Norway / Sweden / Denmark / Finland.",uefa euro 2008,,,,,,,,,,,,,,,,,,,,
56027ae9c5fd9455673ec277,https://docs.google.com/document/d/1L_8_ssZBOLtsH8hgvGEy6lfOzQtZDkZGhxM7AnWsG_Q/edit?usp=sharing,,,,,,931,,1443003036.41128,1413,,مرشد سياحي / أوروبا,1413,"I offer you a car and driver, tour guide and translator in Germany and neighboring European countries service",Business Services,1009421612420919,https://docs.google.com/document/d/1L_8_ssZBOLtsH8hgvGEy6lfOzQtZDkZGhxM7AnWsG_Q/edit?usp=sharing,1444963985,+4915737744492,Dortmund,Germany,,a tour guide / europe,51.5561714,7.5086198,,,,,,in der teufe 1,44329,,,,,,,,,,,
56027bf4c5fd9455673ec3d5,,10,6,2014,Founded,,23,,1443003124.224953,1151,2014/10/6,ريال مدريد ملك اوروبا real madrid fc,1151,Page for lovers of the club,Sports Venue,1482655418686265,,1444965149,,Madrid,Spain,,real madrid  the king of europe real madrid fc,40.4,-3.68333,,,,,,fb.com/realmadrid malek,,false,,,,,,,,,,
56027c3fc5fd9455673ec3d6,https://www.facebook.com/AlmatDOOr?ref=tn_tnmn,,,,,,16,,1443003395.380253,247,,الهجرة الى اوروبا 3,247,No smoking ... (▓▓ (̅ (_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅_̅ () ڪے page conditioned,Public Places,703116543047255,,1444965219,0790073397,Biskra,Algeria,,immigration to europe 3,34.85038,5.72805,,,,,,www.facebook.com/euroupa2,07310,,,,,,,,,,,
56027e64c5fd9455673ec5e3,,,,,,,20,,1443003466.367342,3473,,دوري ابطال أوروبا,3473,"Brother bar, pictures, videos, coming just told me p Champions League",Sports Event,418775531565502,,1444966281,,,,,champions league,,,,,,,,,,false,,,,,,,,,,
56027fa0c5fd9455673ec740,,7,3,2013,Started,,4,,1443004014.353153,277,2013/7/3,alexandria the second europe,277,Alexandria two o'clock Europe,Community,150738395098214,,1444966837,,,,,,,,,,,,,,,,,,,,,,,,,
56028118c5fd9455673ec897,http://www.facebook.com,,,,,,13,,1443004331.002951,31270,,football news,31270,"The most important European sports news the results of games, news, most beautiful goals",Sports League,431448360304510,,1444967445,,,,"للتواصل مع الأدمن 
https://www.facebook.com/fadi.amer.9843",,,,,,,,,football lovers,,false,,,,,,,,,,
560283e8c5fd9455673ed043,http://championsleaguearabia.blogspot.com/,,,,,,957,,1443004706.970455,143444,,دورى ابطال اوروبا,143444,Page best to cover the World Leagues,Sports League,1388298451442501,,1444970573,,Cairo,Egypt,,champions league,,,,,,,,,,false,,,,,,,,,,
